theta,phi,z_true,z_qc,z_qc_std,z_M,z_M_std
0.0,0.7853981633974483,1.0,0.96181640625,0.02331570214926741,0.981745505570968,0.02458849915444854
0.0,1.5707963267948966,1.0,0.98021240234375,0.006772994907480188,1.0011457334303127,0.007142730615165902
0.0,2.356194490192345,1.0,0.9808349609375,0.007762750534953441,1.0018022773061104,0.008186516697756626
0.0,3.141592653589793,1.0,0.97960205078125,0.007278018262658535,1.0005020629638453,0.0076753230398880845
0.0,3.9269908169872414,1.0,0.9810791015625,0.007448869049241933,1.0020597454926976,0.007855500518333655
0.0,4.71238898038469,1.0,0.97991943359375,0.008124254864335899,1.0008367716064082,0.00856775543723114
0.0,5.497787143782138,1.0,0.97984619140625,0.008642017302067621,1.000759531150432,0.009113782367103042
0.0,6.283185307179586,1.0,0.98106689453125,0.006494940046975997,1.0020468720833682,0.006849496825395043
0.5235987755982988,0.7853981633974483,0.8660254037844388,0.83616943359375,0.006504110661986262,0.8492395033438681,0.006859168061456544
0.5235987755982988,1.5707963267948966,0.8660254037844387,0.83760986328125,0.007940854198185543,0.8507585656447324,0.008374342985155162
0.5235987755982988,2.356194490192345,0.8660254037844388,0.83748779296875,0.007916719070148416,0.8506298315514389,0.00834889032790579
0.5235987755982988,3.141592653589793,0.8660254037844387,0.83634033203125,0.009212284798653353,0.8494197310744791,0.009715180590833932
0.5235987755982988,3.9269908169872414,0.8660254037844387,0.8338134765625,0.007575651066166737,0.8467549353433018,0.007989203526546643
0.5235987755982988,4.71238898038469,0.8660254037844387,0.83779296875,0.010379913811329213,0.8509516667846728,0.01094655011198692
0.5235987755982988,5.497787143782138,0.8660254037844388,0.835595703125,0.006501662408546527,0.8486344531053881,0.006856586158614969
0.5235987755982988,6.283185307179586,0.8660254037844387,0.82353515625,0.007482107805135777,0.8359155246879807,0.00789055376768288
0.7853981633974483,0.7853981633974483,0.7071067811865475,0.68248291015625,0.010254663425110371,0.6871632798872291,0.010814462345728823
0.7853981633974483,1.5707963267948966,0.7071067811865475,0.6815673828125,0.012874704169459879,0.6861977741875268,0.013577530308024026
0.7853981633974483,2.356194490192345,0.7071067811865475,0.6806396484375,0.010313970044261482,0.6852193950784956,0.010877006494968424
0.7853981633974483,3.141592653589793,0.7071067811865475,0.676025390625,0.012230651489876888,0.6803532463519976,0.012898318990862643
0.7853981633974483,3.9269908169872414,0.7071067811865475,0.67891845703125,0.009828792863097915,0.683404244363056,0.010365343640793015
0.7853981633974483,4.71238898038469,0.7071067811865475,0.67783203125,0.008540111134042391,0.6822585109327429,0.009006313172725787
0.7853981633974483,5.497787143782138,0.7071067811865475,0.6791015625,0.009640309234344564,0.6835973455029963,0.010166570748749755
0.7853981633974483,6.283185307179586,0.7071067811865475,0.66058349609375,0.009054839051400015,0.6640683835503577,0.009549139928690182
1.0471975511965976,0.7853981633974483,0.5000000000000001,0.4785400390625,0.012768713155574834,0.4720872302216158,0.013465753277308546
1.0471975511965976,1.5707963267948966,0.5000000000000002,0.4767578125,0.011788571807238577,0.47020771245952925,0.012432106314394198
1.0471975511965976,2.356194490192345,0.5000000000000002,0.4771728515625,0.009413129664913198,0.47064540837672747,0.009926989516535095
1.0471975511965976,3.141592653589793,0.5000000000000002,0.47586669921875,0.009170987747361525,0.46926795357848594,0.009671629146220764
1.0471975511965976,3.9269908169872414,0.5000000000000002,0.4767822265625,0.0117862564009168,0.470233459278188,0.012429664510753854
1.0471975511965976,4.71238898038469,0.5000000000000002,0.4762451171875,0.014775333553717135,0.4696670292676962,0.015581914465470413
1.0471975511965976,5.497787143782138,0.5000000000000002,0.47486572265625,0.008061302089841507,0.4682123340134785,0.00850136609015013
1.0471975511965976,6.283185307179586,0.5000000000000002,0.451708984375,0.012393619205199711,0.44379147651568296,0.013070183063613424
1.5707963267948966,0.7853981633974483,-1.1102230246251565e-16,-0.017578125,0.012301240085937725,-0.05111387174222285,0.01297276099665959
1.5707963267948966,1.5707963267948966,0.0,-0.01842041015625,0.012627790402095067,-0.052002136985948647,0.013317137594083745
1.5707963267948966,2.356194490192345,0.0,-0.021044921875,0.012923466220968936,-0.05476991999176099,0.013628954264919018
1.5707963267948966,3.141592653589793,-7.498798913309291e-33,-0.01932373046875,0.011023606971486136,-0.05295476927632129,0.01162538228366743
1.5707963267948966,3.9269908169872414,0.0,-0.01778564453125,0.01661672460774861,-0.05133271970082195,0.01752382649047387
1.5707963267948966,4.71238898038469,0.0,-0.023095703125,0.01221997668837559,-0.05693265275909345,0.012887061455232439
1.5707963267948966,5.497787143782138,1.1102230246251565e-16,-0.02066650390625,0.014029569159180202,-0.05437084430255086,0.014795439022136354
1.5707963267948966,6.283185307179586,-2.9995195653237163e-32,-0.0228515625,0.008754515092461577,-0.05667518457250623,0.009232421377254638
2.0943951023931953,0.7853981633974483,-0.5,-0.477734375,0.008599851349721382,-0.5363899098217677,0.009069314588394313
2.0943951023931953,1.5707963267948966,-0.4999999999999998,-0.47467041015625,0.01013539601867931,-0.5331586840800984,0.010688684168283849
2.0943951023931953,2.356194490192345,-0.4999999999999999,-0.4802734375,0.01251979064296824,-0.5390675789622743,0.013203242161341916
2.0943951023931953,3.141592653589793,-0.4999999999999998,-0.47362060546875,0.012719622976804448,-0.5320515708777733,0.013413983280786081
2.0943951023931953,3.9269908169872414,-0.4999999999999999,-0.47406005859375,0.01241215279634872,-0.5325150136136304,0.01308972839779978
2.0943951023931953,4.71238898038469,-0.4999999999999998,-0.4824462890625,0.010821300289723008,-0.5413590458229005,0.011412031742404481
