0,1
0.9696044921875,0.05517578125
0.0303955078125,0.94482421875
0.977294921875,0.0526123046875
0.022705078125,0.9473876953125
0.9815673828125,0.0574951171875
0.0184326171875,0.9425048828125
0.9793701171875,0.056884765625
0.0206298828125,0.943115234375
0.9820556640625,0.0546875
0.0179443359375,0.9453125
0.982177734375,0.0582275390625
0.017822265625,0.9417724609375
0.9775390625,0.05419921875
0.0224609375,0.94580078125
0.9769287109375,0.0618896484375
0.0230712890625,0.9381103515625
0.9771728515625,0.055419921875
0.0228271484375,0.944580078125
0.9798583984375,0.0552978515625
0.0201416015625,0.9447021484375
0.98193359375,0.0484619140625
0.01806640625,0.9515380859375
0.9815673828125,0.039306640625
0.0184326171875,0.960693359375
0.9820556640625,0.0545654296875
0.0179443359375,0.9454345703125
0.9794921875,0.038330078125
0.0205078125,0.961669921875
0.9798583984375,0.0623779296875
0.0201416015625,0.9376220703125
0.9798583984375,0.0570068359375
0.0201416015625,0.9429931640625
0.97900390625,0.0557861328125
0.02099609375,0.9442138671875
0.978271484375,0.0540771484375
0.021728515625,0.9459228515625
0.979248046875,0.0501708984375
0.020751953125,0.9498291015625
0.9794921875,0.050048828125
0.0205078125,0.949951171875
