theta,phi,z_true,z_qc,z_qc_std,z_M,z_M_std
0.0,0.7853981633974483,1.0,0.97781982421875,0.0033775985782329744,0.9887692142861644,0.003487630071391059
0.0,1.5707963267948966,1.0,0.986572265625,0.0015979951394295352,0.9978067825878705,0.0016500527736268181
0.0,2.356194490192345,1.0,0.98714599609375,0.0023001855033422973,0.9983992033831008,0.0023751182816494675
0.0,3.141592653589793,1.0,0.98726806640625,0.0013929985269538793,0.9985252503608095,0.0014383780190212916
0.0,3.9269908169872414,1.0,0.987158203125,0.001433235599667406,0.9984118080808718,0.001479925888470521
0.0,4.71238898038469,1.0,0.9876708984375,0.0016979347912062556,0.9989412053872477,0.0017532481435878753
0.0,5.497787143782138,1.0,0.9876708984375,0.0016396594731915618,0.9989412053872477,0.0016930743997813245
0.0,6.283185307179586,1.0,0.98743896484375,0.0021408238181229375,0.9987017161296017,0.0022105650960872495
0.5235987755982988,0.7853981633974483,0.8660254037844388,0.81409912109375,0.006133241245220781,0.8197150077834008,0.006333042872465504
0.5235987755982988,1.5707963267948966,0.8660254037844387,0.8110595703125,0.006387021708244835,0.8165764380384569,0.006595090701381064
0.5235987755982988,2.356194490192345,0.8660254037844388,0.8142822265625,0.00578398811972701,0.8199040782499638,0.005972412183297995
0.5235987755982988,3.141592653589793,0.8660254037844387,0.814208984375,0.006716962037141759,0.8198284500633386,0.006935779444040222
0.5235987755982988,3.9269908169872414,0.8660254037844387,0.81331787109375,0.008763424248594383,0.8189083071260658,0.009048908930363479
0.5235987755982988,4.71238898038469,0.8660254037844387,0.81376953125,0.005559142666821017,0.8193746809435876,0.005740241975735669
0.5235987755982988,5.497787143782138,0.8660254037844388,0.8137939453125,0.00499152971877627,0.8193998903391293,0.00515413799071224
0.5235987755982988,6.283185307179586,0.8660254037844387,0.80283203125,0.008509567663028008,0.8080808717408979,0.008786782499073642
0.7853981633974483,0.7853981633974483,0.7071067811865475,0.64212646484375,0.008438814518128009,0.6421400255875366,0.008713724440194456
0.7853981633974483,1.5707963267948966,0.7071067811865475,0.64228515625,0.010060439917443662,0.6423038866585575,0.010388177272935631
0.7853981633974483,2.356194490192345,0.7071067811865475,0.64090576171875,0.007569923951581824,0.6408795558104504,0.007816528163477651
0.7853981633974483,3.141592653589793,0.7071067811865475,0.64349365234375,0.008030656347729672,0.6435517517378726,0.008292269765817506
0.7853981633974483,3.9269908169872414,0.7071067811865475,0.639599609375,0.00704859329092586,0.6395308531489685,0.007278214196578423
0.7853981633974483,4.71238898038469,0.7071067811865475,0.64571533203125,0.011287386104042237,0.645845806732169,0.011655093490847595
0.7853981633974483,5.497787143782138,0.7071067811865475,0.64393310546875,0.010919011774390966,0.6440055208576237,0.011274718689087571
0.7853981633974483,6.283185307179586,0.7071067811865475,0.62423095703125,0.010014708330681651,0.6236615386554568,0.0103409558955252
1.0471975511965976,0.7853981633974483,0.5000000000000001,0.431787109375,0.00997928783311193,0.4249484782978617,0.010304381510024241
1.0471975511965976,1.5707963267948966,0.5000000000000002,0.42740478515625,0.009384683994845126,0.42042339179812316,0.009690407356829073
1.0471975511965976,2.356194490192345,0.5000000000000002,0.42869873046875,0.00856837674685919,0.4217594897618343,0.008847507397100999
1.0471975511965976,3.141592653589793,0.5000000000000002,0.4258056640625,0.00817776155318036,0.4187721763901407,0.00844416719421363
1.0471975511965976,3.9269908169872414,0.5000000000000002,0.42928466796875,0.01191579890002037,0.42236451525483554,0.012303977990807001
1.0471975511965976,4.71238898038469,0.5000000000000002,0.42691650390625,0.010823148239495296,0.41991920388728887,0.01117573222302067
1.0471975511965976,5.497787143782138,0.5000000000000002,0.42978515625,0.010554046869406216,0.4228813078634407,0.010897864380280654
1.0471975511965976,6.283185307179586,0.5000000000000002,0.4075927734375,0.006557920382920785,0.3999659673160188,0.006771556715075487
1.5707963267948966,0.7853981633974483,-1.1102230246251565e-16,0.1265625,0.01470772507286044,0.10978061523529822,0.015186856299748858
1.5707963267948966,1.5707963267948966,0.0,0.1267578125,0.012077489040730395,0.10998229039963196,0.012470935485585076
1.5707963267948966,2.356194490192345,0.0,0.12635498046875,0.011211031016707057,0.1095663353731936,0.01157625099594307
1.5707963267948966,3.141592653589793,-7.498798913309291e-33,0.13289794921875,0.012262741655364885,0.11632245337837417,0.012662223045263363
1.5707963267948966,3.9269908169872414,0.0,0.124853515625,0.01491108255720319,0.10801595754737794,0.015396838528604283
1.5707963267948966,4.71238898038469,0.0,0.1282958984375,0.008943155037729853,0.11157048231876025,0.009234494780909297
1.5707963267948966,5.497787143782138,1.1102230246251565e-16,0.12376708984375,0.009289331695423607,0.10689413944577149,0.009591948780673234
1.5707963267948966,6.283185307179586,-2.9995195653237163e-32,0.13101806640625,0.012532231536889154,0.1143813299216618,0.012940492055913909
2.0943951023931953,0.7853981633974483,-0.5,-0.54005126953125,0.010521620170533376,-0.5785493253335517,0.010864381321981883
2.0943951023931953,1.5707963267948966,-0.4999999999999998,-0.5418212890625,0.006881265295097304,-0.5803770065103263,0.0071054351831698346
2.0943951023931953,2.356194490192345,-0.4999999999999999,-0.53800048828125,0.011296276315760955,-0.5764317361080473,0.011664273317583395
2.0943951023931953,3.141592653589793,-0.4999999999999998,-0.53953857421875,0.00664864873211404,-0.5780199280271757,0.0068652407073098685
2.0943951023931953,3.9269908169872414,-0.4999999999999999,-0.538720703125,0.006226606255882463,-0.5771754132765281,0.006429449420270771
2.0943951023931953,4.71238898038469,-0.4999999999999998,-0.53699951171875,0.012526272469238561,-0.5753981508908368,0.012934338860661651
