0,1
0.9945068359375,0.0223388671875
0.0054931640625,0.9776611328125
0.9942626953125,0.022216796875
0.0057373046875,0.977783203125
0.9927978515625,0.0263671875
0.0072021484375,0.9736328125
0.9940185546875,0.029052734375
0.0059814453125,0.970947265625
0.995361328125,0.0262451171875
0.004638671875,0.9737548828125
0.994873046875,0.0245361328125
0.005126953125,0.9754638671875
0.9942626953125,0.023193359375
0.0057373046875,0.976806640625
0.9937744140625,0.026123046875
0.0062255859375,0.973876953125
0.9951171875,0.0255126953125
0.0048828125,0.9744873046875
0.993408203125,0.0264892578125
0.006591796875,0.9735107421875
0.9942626953125,0.0263671875
0.0057373046875,0.9736328125
0.994140625,0.0240478515625
0.005859375,0.9759521484375
0.994140625,0.0299072265625
0.005859375,0.9700927734375
0.99462890625,0.025146484375
0.00537109375,0.974853515625
0.9951171875,0.0279541015625
0.0048828125,0.9720458984375
0.9942626953125,0.0260009765625
0.0057373046875,0.9739990234375
0.9949951171875,0.025390625
0.0050048828125,0.974609375
0.99365234375,0.0269775390625
0.00634765625,0.9730224609375
0.994140625,0.026123046875
0.005859375,0.973876953125
0.9952392578125,0.0279541015625
0.0047607421875,0.9720458984375
